,YEAR,TransMode,Hour,Educ_College_1Year,Educ_College_2Year,Educ_College_4Year,Educ_College_5PlusYears,Educ_Grade0_4,Educ_Grade10,Educ_Grade11,Educ_Grade9,Educ_Grades12,Educ_Grades5_8,Educ_N/A_NoSchool
323,2018,Walk,19,0.0,0.0,549.0,204.0,0.0,0.0,0.0,59.0,221.0,0.0,0.0
324,2018,Walk,20,61.0,0.0,29.0,0.0,0.0,467.0,0.0,0.0,0.0,0.0,0.0
325,2018,Walk,21,0.0,0.0,49.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0
326,2018,Walk,22,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,2019,AutoOccupants,0,551.0,329.0,310.0,800.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0
328,2019,AutoOccupants,1,81.0,250.0,317.0,33.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0
329,2019,AutoOccupants,2,0.0,226.0,0.0,59.0,0.0,177.0,0.0,94.0,116.0,68.0,0.0
330,2019,AutoOccupants,3,197.0,521.0,361.0,250.0,0.0,0.0,0.0,0.0,588.0,0.0,104.0
331,2019,AutoOccupants,4,267.0,328.0,987.0,497.0,0.0,239.0,185.0,0.0,1811.0,204.0,42.0
332,2019,AutoOccupants,5,3183.0,1683.0,3130.0,1587.0,0.0,159.0,139.0,0.0,5603.0,148.0,101.0
333,2019,AutoOccupants,6,6377.0,3476.0,12041.0,5728.0,125.0,199.0,562.0,512.0,11869.0,934.0,518.0
334,2019,AutoOccupants,7,6053.0,5121.0,17690.0,14653.0,0.0,761.0,678.0,468.0,14442.0,1108.0,932.0
335,2019,AutoOccupants,8,4901.0,5359.0,22491.0,16638.0,728.0,600.0,416.0,553.0,17695.0,1347.0,636.0
336,2019,AutoOccupants,9,5079.0,2788.0,15121.0,16410.0,51.0,431.0,199.0,344.0,9111.0,321.0,301.0
337,2019,AutoOccupants,10,2229.0,966.0,6752.0,4814.0,69.0,209.0,421.0,0.0,4273.0,257.0,0.0
338,2019,AutoOccupants,11,1549.0,593.0,1585.0,2553.0,0.0,0.0,272.0,0.0,1108.0,0.0,24.0
339,2019,AutoOccupants,12,725.0,491.0,1557.0,877.0,0.0,0.0,0.0,62.0,409.0,193.0,96.0
340,2019,AutoOccupants,13,1273.0,128.0,41.0,437.0,0.0,0.0,0.0,374.0,1735.0,0.0,0.0
341,2019,AutoOccupants,14,1237.0,766.0,2094.0,854.0,0.0,0.0,99.0,301.0,2428.0,125.0,46.0
342,2019,AutoOccupants,15,1177.0,616.0,1598.0,891.0,0.0,0.0,0.0,0.0,1879.0,0.0,602.0
343,2019,AutoOccupants,16,245.0,401.0,1025.0,201.0,0.0,0.0,0.0,0.0,1062.0,156.0,0.0
344,2019,AutoOccupants,17,764.0,320.0,1198.0,387.0,0.0,0.0,47.0,31.0,728.0,0.0,120.0
345,2019,AutoOccupants,18,767.0,601.0,1785.0,636.0,0.0,0.0,0.0,0.0,603.0,0.0,180.0
346,2019,AutoOccupants,19,131.0,527.0,1366.0,385.0,0.0,0.0,0.0,0.0,404.0,77.0,147.0
347,2019,AutoOccupants,20,246.0,415.0,624.0,0.0,0.0,55.0,0.0,0.0,538.0,0.0,0.0
348,2019,AutoOccupants,21,511.0,235.0,616.0,0.0,0.0,91.0,0.0,0.0,693.0,0.0,117.0
349,2019,AutoOccupants,22,162.0,635.0,1025.0,198.0,0.0,0.0,0.0,0.0,924.0,0.0,33.0
350,2019,AutoOccupants,23,527.0,583.0,888.0,114.0,0.0,0.0,0.0,0.0,1439.0,0.0,137.0
351,2019,Bicycle,5,88.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0
352,2019,Bicycle,6,55.0,0.0,283.0,193.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0
353,2019,Bicycle,7,0.0,129.0,3194.0,3018.0,0.0,0.0,0.0,0.0,705.0,0.0,0.0
354,2019,Bicycle,8,554.0,130.0,3997.0,3541.0,0.0,0.0,0.0,0.0,1737.0,0.0,0.0
355,2019,Bicycle,9,0.0,281.0,2702.0,2686.0,0.0,0.0,0.0,0.0,274.0,0.0,217.0
356,2019,Bicycle,10,91.0,199.0,1091.0,862.0,0.0,0.0,0.0,0.0,578.0,0.0,0.0
357,2019,Bicycle,11,0.0,101.0,124.0,21.0,0.0,0.0,0.0,0.0,636.0,0.0,138.0
358,2019,Bicycle,14,310.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,2019,Bicycle,15,0.0,0.0,206.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2019,Bicycle,16,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2019,Bicycle,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0
362,2019,Bicycle,18,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0
363,2019,Bicycle,19,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0
364,2019,Bus,0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,2019,Bus,1,541.0,0.0,0.0,48.0,0.0,0.0,538.0,0.0,966.0,0.0,0.0
366,2019,Bus,2,0.0,153.0,307.0,42.0,0.0,0.0,0.0,0.0,516.0,0.0,0.0
367,2019,Bus,3,421.0,0.0,540.0,130.0,0.0,0.0,189.0,0.0,700.0,45.0,0.0
368,2019,Bus,4,0.0,303.0,0.0,128.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0
369,2019,Bus,5,1621.0,1935.0,1024.0,124.0,0.0,162.0,0.0,0.0,2721.0,260.0,0.0
370,2019,Bus,6,2474.0,2380.0,6611.0,2956.0,0.0,61.0,364.0,944.0,7814.0,910.0,287.0
371,2019,Bus,7,7792.0,3967.0,21215.0,13030.0,0.0,335.0,759.0,1038.0,13464.0,726.0,745.0
372,2019,Bus,8,7306.0,7471.0,32398.0,21345.0,245.0,1008.0,1738.0,364.0,19602.0,1066.0,625.0
373,2019,Bus,9,4800.0,3187.0,19277.0,14449.0,0.0,674.0,470.0,120.0,12387.0,946.0,689.0
374,2019,Bus,10,1463.0,1018.0,4735.0,3113.0,0.0,0.0,399.0,196.0,4006.0,320.0,339.0
375,2019,Bus,11,529.0,61.0,1950.0,439.0,0.0,61.0,133.0,0.0,1371.0,82.0,55.0
376,2019,Bus,12,494.0,279.0,607.0,120.0,0.0,0.0,0.0,0.0,818.0,0.0,0.0
377,2019,Bus,13,808.0,0.0,542.0,0.0,346.0,86.0,0.0,0.0,1214.0,0.0,259.0
378,2019,Bus,14,304.0,0.0,384.0,115.0,0.0,0.0,0.0,67.0,2032.0,0.0,184.0
379,2019,Bus,15,813.0,75.0,662.0,223.0,0.0,55.0,0.0,0.0,1894.0,115.0,173.0
380,2019,Bus,16,178.0,489.0,661.0,150.0,0.0,0.0,253.0,187.0,1008.0,0.0,0.0
381,2019,Bus,17,659.0,128.0,102.0,0.0,0.0,0.0,0.0,0.0,891.0,49.0,0.0
382,2019,Bus,18,327.0,0.0,432.0,0.0,0.0,0.0,154.0,0.0,217.0,0.0,73.0
383,2019,Bus,19,97.0,232.0,376.0,111.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0
384,2019,Bus,20,0.0,118.0,180.0,111.0,0.0,0.0,0.0,0.0,644.0,0.0,0.0
385,2019,Bus,21,172.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,1259.0,0.0,0.0
386,2019,Bus,22,0.0,0.0,173.0,47.0,0.0,0.0,0.0,0.0,771.0,0.0,0.0
387,2019,Bus,23,110.0,471.0,66.0,0.0,406.0,0.0,0.0,0.0,165.0,0.0,0.0
388,2019,CommuterRail,0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,2019,CommuterRail,1,86.0,0.0,430.0,291.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0
390,2019,CommuterRail,2,0.0,0.0,853.0,411.0,0.0,0.0,0.0,0.0,95.0,90.0,0.0
391,2019,CommuterRail,3,0.0,0.0,228.0,207.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0
392,2019,CommuterRail,4,0.0,0.0,190.0,232.0,0.0,0.0,256.0,0.0,0.0,0.0,0.0
393,2019,CommuterRail,5,87.0,296.0,544.0,0.0,0.0,87.0,50.0,0.0,1399.0,410.0,0.0
394,2019,CommuterRail,6,1550.0,1833.0,6095.0,3915.0,0.0,400.0,281.0,0.0,6317.0,205.0,0.0
395,2019,CommuterRail,7,4254.0,2865.0,26794.0,18218.0,0.0,213.0,238.0,0.0,6613.0,0.0,37.0
396,2019,CommuterRail,8,6933.0,5085.0,60107.0,49785.0,0.0,175.0,626.0,223.0,9444.0,1050.0,297.0
397,2019,CommuterRail,9,4963.0,2712.0,37107.0,27404.0,52.0,198.0,0.0,83.0,6589.0,365.0,179.0
398,2019,CommuterRail,10,1061.0,620.0,8726.0,4582.0,0.0,0.0,0.0,164.0,1643.0,0.0,45.0
399,2019,CommuterRail,11,217.0,133.0,1851.0,904.0,0.0,0.0,0.0,0.0,755.0,0.0,0.0
400,2019,CommuterRail,12,182.0,101.0,1626.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,2019,CommuterRail,13,519.0,130.0,486.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,90.0
402,2019,CommuterRail,14,879.0,41.0,287.0,91.0,0.0,0.0,0.0,0.0,470.0,0.0,0.0
403,2019,CommuterRail,15,0.0,0.0,246.0,51.0,0.0,221.0,0.0,0.0,661.0,0.0,0.0
404,2019,CommuterRail,16,431.0,0.0,65.0,179.0,0.0,0.0,273.0,225.0,473.0,0.0,0.0
405,2019,CommuterRail,17,132.0,0.0,338.0,0.0,0.0,0.0,0.0,0.0,177.0,0.0,0.0
406,2019,CommuterRail,18,0.0,0.0,177.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,2019,CommuterRail,19,0.0,64.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,2019,CommuterRail,20,0.0,79.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,2019,CommuterRail,21,0.0,0.0,158.0,161.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0
410,2019,CommuterRail,22,72.0,311.0,329.0,22.0,0.0,0.0,35.0,0.0,376.0,0.0,0.0
411,2019,CommuterRail,23,100.0,66.0,256.0,86.0,0.0,0.0,0.0,0.0,526.0,0.0,0.0
412,2019,Ferry,5,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,2019,Ferry,6,661.0,389.0,818.0,259.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0
414,2019,Ferry,7,679.0,624.0,3179.0,1951.0,0.0,0.0,65.0,0.0,1764.0,0.0,0.0
415,2019,Ferry,8,375.0,84.0,3870.0,2360.0,0.0,0.0,0.0,0.0,813.0,0.0,154.0
416,2019,Ferry,9,644.0,173.0,3740.0,2913.0,0.0,0.0,45.0,0.0,276.0,0.0,0.0
417,2019,Ferry,10,89.0,0.0,311.0,432.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
418,2019,Ferry,11,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,126.0,0.0,0.0
419,2019,Ferry,15,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,2019,Ferry,19,0.0,0.0,96.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,2019,Ferry,22,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,2019,Other,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0
423,2019,Other,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0
424,2019,Other,6,0.0,0.0,360.0,270.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0
425,2019,Other,7,91.0,0.0,965.0,90.0,0.0,0.0,43.0,0.0,62.0,0.0,0.0
426,2019,Other,8,118.0,173.0,1595.0,1132.0,0.0,76.0,0.0,0.0,750.0,0.0,0.0
427,2019,Other,9,627.0,0.0,1011.0,990.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0
428,2019,Other,10,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0
429,2019,Other,11,0.0,70.0,115.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0
430,2019,Other,12,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,2019,Other,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0
432,2019,Other,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0
433,2019,Other,17,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,2019,Subway,0,359.0,156.0,1020.0,471.0,0.0,0.0,303.0,0.0,795.0,0.0,217.0
435,2019,Subway,1,554.0,99.0,537.0,571.0,134.0,198.0,89.0,0.0,828.0,0.0,67.0
436,2019,Subway,2,761.0,499.0,1172.0,437.0,0.0,91.0,176.0,0.0,3502.0,42.0,145.0
437,2019,Subway,3,102.0,190.0,857.0,141.0,0.0,40.0,73.0,0.0,1347.0,363.0,54.0
438,2019,Subway,4,1618.0,158.0,1461.0,175.0,0.0,0.0,166.0,0.0,3070.0,238.0,239.0
439,2019,Subway,5,1964.0,2386.0,5798.0,1167.0,251.0,366.0,539.0,237.0,6006.0,703.0,230.0
440,2019,Subway,6,11656.0,5255.0,16133.0,8839.0,324.0,1598.0,618.0,455.0,26449.0,2595.0,1309.0
441,2019,Subway,7,20315.0,12299.0,58237.0,38850.0,270.0,1941.0,2905.0,1525.0,55147.0,6014.0,3131.0
442,2019,Subway,8,32911.0,18969.0,172789.0,104569.0,531.0,1997.0,2900.0,4132.0,67297.0,7158.0,3290.0
443,2019,Subway,9,25774.0,12435.0,161599.0,100939.0,1216.0,986.0,2491.0,1274.0,43906.0,3437.0,3116.0
444,2019,Subway,10,10432.0,5986.0,42292.0,25442.0,56.0,517.0,1103.0,781.0,17159.0,1781.0,858.0
445,2019,Subway,11,3449.0,2083.0,12311.0,5592.0,267.0,213.0,787.0,558.0,8433.0,672.0,623.0
446,2019,Subway,12,1973.0,1240.0,4305.0,3060.0,0.0,144.0,782.0,282.0,6100.0,803.0,231.0
447,2019,Subway,13,1764.0,880.0,3665.0,1337.0,0.0,326.0,508.0,0.0,3303.0,0.0,54.0
448,2019,Subway,14,2060.0,2036.0,5583.0,2277.0,0.0,73.0,365.0,223.0,6637.0,997.0,285.0
449,2019,Subway,15,4695.0,760.0,6176.0,1346.0,173.0,0.0,69.0,0.0,5531.0,210.0,370.0
450,2019,Subway,16,2462.0,473.0,3110.0,1060.0,138.0,100.0,455.0,0.0,7110.0,100.0,412.0
451,2019,Subway,17,1083.0,1344.0,4183.0,958.0,40.0,363.0,90.0,314.0,5328.0,633.0,127.0
452,2019,Subway,18,1531.0,573.0,2685.0,821.0,177.0,0.0,130.0,0.0,2105.0,182.0,154.0
453,2019,Subway,19,771.0,189.0,1016.0,225.0,0.0,120.0,0.0,93.0,1326.0,314.0,59.0
454,2019,Subway,20,66.0,354.0,708.0,608.0,442.0,58.0,190.0,0.0,1453.0,146.0,94.0
455,2019,Subway,21,324.0,303.0,1049.0,296.0,0.0,173.0,0.0,458.0,2182.0,0.0,162.0
456,2019,Subway,22,998.0,448.0,1862.0,383.0,0.0,0.0,0.0,0.0,1968.0,286.0,0.0
457,2019,Subway,23,1354.0,884.0,1081.0,236.0,0.0,154.0,0.0,300.0,1397.0,249.0,0.0
458,2019,WFH,0,5238.0,481.0,28060.0,24113.0,0.0,1411.0,1254.0,421.0,7838.0,1289.0,46.0
459,2019,Walk,0,0.0,103.0,129.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2019,Walk,4,0.0,0.0,206.0,0.0,0.0,0.0,0.0,116.0,158.0,0.0,0.0
461,2019,Walk,5,0.0,0.0,1120.0,721.0,0.0,0.0,165.0,0.0,429.0,0.0,242.0
462,2019,Walk,6,360.0,1401.0,1773.0,3063.0,0.0,0.0,318.0,137.0,3655.0,0.0,0.0
463,2019,Walk,7,1883.0,376.0,8456.0,12319.0,138.0,435.0,0.0,0.0,4681.0,59.0,0.0
464,2019,Walk,8,6657.0,1610.0,27938.0,26155.0,257.0,481.0,327.0,1513.0,7544.0,2185.0,293.0
465,2019,Walk,9,1009.0,918.0,21445.0,17040.0,303.0,224.0,513.0,559.0,3364.0,662.0,443.0
466,2019,Walk,10,2600.0,105.0,4845.0,4980.0,0.0,114.0,0.0,622.0,1923.0,275.0,239.0
467,2019,Walk,11,206.0,42.0,1316.0,1271.0,0.0,0.0,0.0,630.0,500.0,677.0,205.0
468,2019,Walk,12,118.0,0.0,1657.0,1268.0,624.0,0.0,116.0,0.0,328.0,0.0,0.0
469,2019,Walk,13,0.0,0.0,223.0,270.0,0.0,0.0,83.0,0.0,599.0,0.0,0.0
470,2019,Walk,14,1456.0,287.0,1241.0,29.0,0.0,0.0,179.0,0.0,776.0,48.0,0.0
471,2019,Walk,15,0.0,0.0,33.0,158.0,0.0,311.0,0.0,0.0,1107.0,73.0,0.0
472,2019,Walk,16,1014.0,129.0,559.0,0.0,0.0,0.0,0.0,0.0,1023.0,151.0,263.0
473,2019,Walk,17,0.0,0.0,815.0,230.0,0.0,0.0,0.0,0.0,632.0,0.0,203.0
474,2019,Walk,18,389.0,0.0,1168.0,1295.0,0.0,0.0,252.0,0.0,416.0,0.0,0.0
475,2019,Walk,19,1245.0,0.0,509.0,335.0,0.0,0.0,0.0,88.0,518.0,0.0,0.0
476,2019,Walk,20,0.0,0.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2019,Walk,21,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2019,Walk,22,82.0,0.0,151.0,339.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
