,YEAR,TransMode,Hour,Age_16,Age_17,Age_18,Age_19,Age_20,Age_21,Age_22,Age_23,Age_24,Age_25,Age_26,Age_27,Age_28,Age_29,Age_30,Age_31,Age_32,Age_33,Age_34,Age_35,Age_36,Age_37,Age_38,Age_39,Age_40,Age_41,Age_42,Age_43,Age_44,Age_45,Age_46,Age_47,Age_48,Age_49,Age_50,Age_51,Age_52,Age_53,Age_54,Age_55,Age_56,Age_57,Age_58,Age_59,Age_60,Age_61,Age_62,Age_63,Age_64,Age_65,Age_66,Age_67,Age_68,Age_69,Age_70,Age_71,Age_72,Age_73,Age_74,Age_75,Age_76,Age_77,Age_78,Age_79,Age_80,Age_81,Age_82,Age_83,Age_84,Age_85,Age_86,Age_87,Age_88,Age_89,Age_90,Age_91,Age_94,Age_95
123,2017,Subway,6,0.0,0.0,117.0,93.0,472.0,1231.0,1252.0,1632.0,1617.0,3466.0,2679.0,1838.0,1945.0,1680.0,2504.0,2294.0,1147.0,1475.0,3075.0,2274.0,2129.0,2207.0,1619.0,2965.0,2056.0,1943.0,1905.0,1430.0,1016.0,1199.0,1408.0,1496.0,1614.0,1107.0,913.0,1136.0,1064.0,1154.0,1223.0,1386.0,1636.0,2150.0,1405.0,1573.0,1693.0,1292.0,876.0,707.0,481.0,606.0,945.0,290.0,97.0,237.0,0.0,68.0,153.0,118.0,0.0,74.0,44.0,0.0,221.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2017,Subway,7,169.0,0.0,330.0,916.0,1222.0,1469.0,3751.0,3610.0,5699.0,6387.0,5589.0,7056.0,7499.0,7374.0,8719.0,3810.0,6676.0,5153.0,6308.0,6853.0,4509.0,3734.0,6646.0,4835.0,4971.0,4917.0,3531.0,3878.0,3076.0,3970.0,3199.0,5602.0,3707.0,3094.0,4717.0,3060.0,4427.0,5143.0,2660.0,6097.0,3247.0,3922.0,3187.0,2544.0,2367.0,2198.0,1883.0,2527.0,1654.0,2279.0,973.0,866.0,1023.0,754.0,237.0,58.0,118.0,0.0,216.0,76.0,0.0,69.0,82.0,0.0,133.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2017,Subway,8,71.0,228.0,1601.0,1537.0,2185.0,2077.0,6211.0,13378.0,11614.0,16715.0,17001.0,19307.0,15125.0,15090.0,18678.0,16251.0,14696.0,15507.0,12778.0,14530.0,11686.0,11329.0,10162.0,11719.0,10591.0,7669.0,7523.0,7740.0,5380.0,8430.0,7176.0,9230.0,5242.0,5288.0,9540.0,7098.0,6907.0,5498.0,6448.0,5992.0,6036.0,7140.0,5694.0,5238.0,5888.0,4050.0,5261.0,3386.0,4276.0,2041.0,2069.0,1485.0,1255.0,1569.0,1090.0,964.0,563.0,135.0,84.0,296.0,268.0,227.0,320.0,0.0,536.0,324.0,0.0,0.0,66.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2017,Subway,9,37.0,491.0,424.0,1373.0,2137.0,2157.0,4642.0,7101.0,8463.0,12485.0,15155.0,14253.0,14300.0,18454.0,13676.0,10972.0,13159.0,10720.0,8525.0,11538.0,9209.0,10291.0,8325.0,8786.0,8097.0,7286.0,7403.0,5891.0,6107.0,6070.0,5320.0,5632.0,6742.0,5051.0,4055.0,4929.0,5486.0,2815.0,5243.0,5326.0,4347.0,2807.0,3631.0,3655.0,3950.0,3877.0,1741.0,2714.0,2617.0,2072.0,2110.0,959.0,980.0,677.0,1076.0,1103.0,541.0,298.0,170.0,283.0,0.0,156.0,0.0,62.0,0.0,549.0,0.0,350.0,0.0,196.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127,2017,Subway,10,0.0,0.0,192.0,499.0,1012.0,901.0,1533.0,1944.0,2953.0,3072.0,3747.0,3930.0,4213.0,2624.0,4428.0,2670.0,2760.0,5350.0,4383.0,1847.0,2264.0,1538.0,2976.0,3582.0,2931.0,1655.0,2881.0,2232.0,1512.0,1279.0,1175.0,1231.0,1271.0,1203.0,2391.0,1533.0,1809.0,2111.0,522.0,695.0,941.0,1362.0,814.0,655.0,1608.0,783.0,538.0,913.0,947.0,684.0,235.0,933.0,281.0,131.0,155.0,0.0,0.0,0.0,49.0,93.0,80.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2017,Subway,11,0.0,0.0,165.0,0.0,642.0,678.0,1027.0,1112.0,1184.0,523.0,1626.0,1181.0,890.0,1405.0,1161.0,1360.0,300.0,250.0,586.0,525.0,1082.0,761.0,295.0,586.0,1117.0,303.0,766.0,155.0,141.0,363.0,212.0,261.0,564.0,380.0,463.0,378.0,451.0,51.0,1271.0,411.0,228.0,39.0,451.0,475.0,239.0,129.0,263.0,256.0,376.0,384.0,67.0,95.0,0.0,280.0,0.0,0.0,0.0,40.0,0.0,121.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,2017,Subway,12,0.0,101.0,0.0,0.0,502.0,693.0,363.0,37.0,431.0,1109.0,729.0,95.0,140.0,470.0,799.0,571.0,1045.0,417.0,613.0,259.0,232.0,326.0,633.0,1122.0,777.0,35.0,816.0,456.0,0.0,619.0,0.0,0.0,276.0,0.0,279.0,210.0,992.0,119.0,555.0,157.0,698.0,0.0,359.0,0.0,128.0,235.0,222.0,179.0,245.0,69.0,144.0,0.0,0.0,106.0,0.0,0.0,0.0,228.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130,2017,Subway,13,0.0,0.0,259.0,0.0,374.0,196.0,315.0,476.0,683.0,428.0,423.0,340.0,383.0,291.0,195.0,344.0,597.0,425.0,327.0,351.0,0.0,156.0,0.0,482.0,299.0,99.0,291.0,109.0,158.0,342.0,0.0,175.0,615.0,109.0,344.0,45.0,117.0,67.0,187.0,292.0,271.0,288.0,317.0,0.0,405.0,451.0,196.0,72.0,0.0,273.0,0.0,44.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
131,2017,Subway,14,191.0,0.0,255.0,76.0,633.0,453.0,1659.0,1382.0,812.0,687.0,444.0,262.0,975.0,267.0,867.0,536.0,917.0,819.0,494.0,590.0,282.0,182.0,1040.0,173.0,76.0,562.0,1074.0,946.0,517.0,222.0,255.0,220.0,586.0,0.0,0.0,0.0,531.0,549.0,520.0,607.0,961.0,259.0,235.0,660.0,595.0,686.0,378.0,0.0,447.0,281.0,0.0,0.0,0.0,169.0,145.0,0.0,0.0,0.0,79.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2017,Subway,15,0.0,450.0,153.0,779.0,578.0,771.0,430.0,726.0,886.0,1863.0,1847.0,1063.0,1195.0,836.0,1281.0,640.0,643.0,431.0,236.0,142.0,469.0,474.0,302.0,1518.0,270.0,165.0,581.0,361.0,42.0,1041.0,281.0,283.0,35.0,145.0,223.0,568.0,845.0,343.0,37.0,804.0,570.0,245.0,0.0,175.0,595.0,251.0,163.0,63.0,146.0,326.0,339.0,174.0,109.0,760.0,0.0,369.0,0.0,86.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,2017,Subway,16,0.0,0.0,127.0,83.0,365.0,404.0,503.0,962.0,1136.0,1716.0,487.0,825.0,1128.0,1060.0,779.0,402.0,638.0,637.0,331.0,780.0,411.0,182.0,118.0,513.0,286.0,0.0,130.0,0.0,155.0,554.0,167.0,500.0,226.0,112.0,46.0,304.0,46.0,532.0,403.0,846.0,106.0,55.0,314.0,211.0,57.0,347.0,237.0,0.0,145.0,143.0,0.0,190.0,72.0,0.0,0.0,43.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2017,Subway,17,96.0,0.0,61.0,105.0,751.0,257.0,256.0,335.0,769.0,179.0,789.0,365.0,921.0,1080.0,663.0,393.0,188.0,82.0,739.0,487.0,166.0,187.0,333.0,137.0,220.0,161.0,0.0,270.0,372.0,243.0,0.0,168.0,99.0,450.0,0.0,516.0,150.0,0.0,0.0,190.0,160.0,106.0,0.0,48.0,97.0,292.0,0.0,93.0,82.0,118.0,0.0,0.0,0.0,0.0,110.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2017,Subway,18,0.0,0.0,0.0,468.0,0.0,430.0,195.0,539.0,861.0,201.0,1057.0,672.0,180.0,514.0,466.0,93.0,181.0,213.0,260.0,73.0,186.0,619.0,211.0,680.0,64.0,105.0,0.0,0.0,60.0,205.0,112.0,435.0,184.0,106.0,270.0,288.0,87.0,178.0,621.0,50.0,0.0,352.0,64.0,57.0,267.0,262.0,139.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2017,Subway,19,0.0,0.0,0.0,0.0,0.0,0.0,222.0,461.0,36.0,110.0,175.0,418.0,146.0,80.0,240.0,500.0,443.0,670.0,400.0,186.0,35.0,0.0,914.0,67.0,308.0,58.0,61.0,235.0,0.0,241.0,588.0,98.0,0.0,0.0,166.0,222.0,0.0,182.0,126.0,319.0,0.0,0.0,432.0,202.0,0.0,51.0,57.0,0.0,224.0,81.0,89.0,0.0,64.0,105.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2017,Subway,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.0,77.0,59.0,48.0,58.0,201.0,97.0,145.0,250.0,35.0,57.0,402.0,200.0,205.0,0.0,0.0,102.0,47.0,67.0,0.0,875.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0.0,82.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,243.0,371.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2017,Subway,21,0.0,0.0,0.0,456.0,104.0,226.0,0.0,27.0,51.0,84.0,279.0,0.0,851.0,26.0,0.0,263.0,81.0,0.0,0.0,0.0,45.0,0.0,0.0,430.0,142.0,134.0,0.0,0.0,77.0,275.0,175.0,0.0,0.0,0.0,135.0,83.0,89.0,220.0,59.0,179.0,49.0,431.0,0.0,98.0,102.0,0.0,0.0,129.0,0.0,0.0,62.0,100.0,168.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,2017,Subway,22,0.0,0.0,0.0,0.0,0.0,367.0,0.0,89.0,91.0,234.0,0.0,369.0,122.0,65.0,371.0,0.0,54.0,0.0,465.0,0.0,125.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,84.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,42.0,179.0,0.0,178.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2017,Subway,23,0.0,0.0,0.0,0.0,376.0,0.0,393.0,56.0,253.0,0.0,261.0,558.0,671.0,210.0,326.0,0.0,155.0,0.0,216.0,0.0,0.0,227.0,280.0,213.0,0.0,205.0,0.0,98.0,0.0,86.0,0.0,128.0,75.0,249.0,0.0,110.0,165.0,76.0,80.0,92.0,363.0,65.0,124.0,151.0,113.0,139.0,0.0,182.0,133.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,2017,WFH,0,0.0,0.0,0.0,0.0,91.0,163.0,313.0,243.0,634.0,1673.0,1104.0,960.0,787.0,1678.0,2831.0,1501.0,388.0,969.0,1725.0,2603.0,1154.0,506.0,932.0,1281.0,1098.0,710.0,1619.0,913.0,1277.0,1023.0,576.0,2814.0,1521.0,1520.0,1783.0,1135.0,1616.0,1860.0,1378.0,676.0,1562.0,587.0,1427.0,1934.0,413.0,1733.0,1213.0,1366.0,739.0,970.0,594.0,550.0,547.0,798.0,421.0,867.0,519.0,686.0,730.0,356.0,131.0,232.0,319.0,422.0,0.0,0.0,1759.0,140.0,0.0,0.0,0.0,0.0,0.0,171.0,81.0,65.0,0.0,0.0
142,2017,Walk,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,2017,Walk,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,2017,Walk,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,411.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,2017,Walk,5,0.0,0.0,101.0,0.0,0.0,0.0,0.0,73.0,0.0,307.0,280.0,0.0,182.0,55.0,0.0,0.0,0.0,485.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,122.0,0.0,0.0,0.0,363.0,747.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2017,Walk,6,0.0,0.0,0.0,0.0,0.0,0.0,172.0,0.0,47.0,42.0,997.0,91.0,642.0,493.0,108.0,92.0,195.0,477.0,0.0,0.0,497.0,155.0,193.0,78.0,0.0,0.0,0.0,0.0,0.0,197.0,27.0,0.0,104.0,223.0,313.0,102.0,0.0,76.0,297.0,0.0,213.0,0.0,0.0,0.0,96.0,218.0,172.0,176.0,78.0,251.0,0.0,0.0,0.0,98.0,0.0,71.0,0.0,0.0,208.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2017,Walk,7,0.0,0.0,0.0,77.0,0.0,0.0,219.0,442.0,520.0,252.0,887.0,928.0,317.0,549.0,515.0,357.0,1239.0,548.0,650.0,808.0,1009.0,120.0,464.0,852.0,267.0,387.0,141.0,696.0,43.0,75.0,370.0,305.0,89.0,303.0,76.0,791.0,283.0,0.0,1069.0,0.0,505.0,780.0,1042.0,68.0,803.0,441.0,761.0,270.0,212.0,573.0,0.0,435.0,66.0,58.0,0.0,123.0,111.0,209.0,73.0,0.0,318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2017,Walk,8,0.0,0.0,157.0,0.0,0.0,92.0,428.0,1281.0,1694.0,2369.0,3144.0,2057.0,2847.0,3141.0,1612.0,1673.0,4781.0,1825.0,1263.0,2208.0,1356.0,755.0,1981.0,1904.0,823.0,435.0,897.0,460.0,1355.0,1049.0,1122.0,452.0,545.0,927.0,2512.0,2155.0,640.0,573.0,480.0,1188.0,1562.0,1140.0,437.0,548.0,1229.0,1032.0,338.0,826.0,613.0,352.0,288.0,395.0,192.0,0.0,203.0,0.0,182.0,186.0,0.0,45.0,0.0,0.0,0.0,223.0,0.0,0.0,109.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0
149,2017,Walk,9,0.0,0.0,0.0,363.0,103.0,331.0,1195.0,942.0,1353.0,856.0,2803.0,1682.0,753.0,3154.0,2388.0,1351.0,3439.0,471.0,514.0,1154.0,291.0,1287.0,1094.0,602.0,1394.0,740.0,551.0,596.0,285.0,381.0,415.0,883.0,1065.0,795.0,730.0,506.0,135.0,910.0,564.0,177.0,181.0,1081.0,305.0,250.0,212.0,461.0,379.0,119.0,78.0,605.0,386.0,460.0,0.0,432.0,85.0,175.0,214.0,0.0,122.0,121.0,132.0,67.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,2017,Walk,10,0.0,0.0,128.0,364.0,646.0,698.0,103.0,41.0,0.0,234.0,0.0,155.0,1063.0,490.0,381.0,308.0,668.0,417.0,279.0,577.0,1202.0,276.0,117.0,370.0,308.0,688.0,0.0,0.0,73.0,308.0,204.0,405.0,97.0,584.0,701.0,376.0,0.0,436.0,250.0,325.0,30.0,364.0,670.0,278.0,462.0,0.0,0.0,122.0,160.0,0.0,0.0,216.0,196.0,214.0,124.0,542.0,0.0,0.0,0.0,0.0,168.0,0.0,68.0,0.0,75.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,2017,Walk,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.0,0.0,426.0,98.0,0.0,263.0,0.0,0.0,0.0,484.0,574.0,131.0,138.0,0.0,0.0,0.0,182.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.0,0.0,0.0,176.0,106.0,0.0,0.0,253.0,0.0,0.0,217.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,2017,Walk,12,0.0,146.0,251.0,138.0,302.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,103.0,221.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,150.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0
153,2017,Walk,13,0.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,137.0,0.0,0.0,104.0,0.0,327.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,2017,Walk,14,0.0,0.0,114.0,0.0,77.0,79.0,0.0,0.0,0.0,75.0,0.0,0.0,465.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,670.0,0.0,213.0,0.0,0.0,175.0,70.0,841.0,0.0,212.0,84.0,0.0,0.0,0.0,123.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2017,Walk,15,0.0,79.0,0.0,142.0,0.0,0.0,156.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,449.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,337.0,0.0,0.0,87.0,0.0,338.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,2017,Walk,16,0.0,0.0,0.0,0.0,218.0,165.0,0.0,167.0,42.0,0.0,407.0,0.0,0.0,101.0,80.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2017,Walk,17,0.0,0.0,71.0,0.0,70.0,65.0,332.0,0.0,0.0,0.0,0.0,65.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,2017,Walk,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,2017,Walk,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,128.0,0.0,193.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,2017,Walk,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,491.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,2017,Walk,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,2017,Walk,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,250.0,143.0,0.0,0.0,0.0,0.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,2017,Walk,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
