STATEFIP,PUMA,PUMA_NAME,Hour,AutoOccupants,Bicycle,Bus,CommuterRail,Ferry,Subway,ALL,lat,lon
9,103,"Norwalk, Westport & Darien Towns",1970-01-01 23:00:00,,,,,,,,41.11915959509872,-73.4086239724906
9,104,Bridgeport Town,1970-01-01 00:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 01:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 02:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 03:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 04:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 05:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 06:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 07:00:00,87.0,,,107.0,,,194.0,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 08:00:00,,,84.0,720.0,,,804.0,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 09:00:00,,,,187.0,,,187.0,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 10:00:00,,,,,,28.0,28.0,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 11:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 12:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 13:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 14:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 15:00:00,49.0,,,,,,49.0,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 16:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 17:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 18:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 19:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 20:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 21:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 22:00:00,,,,,,,,41.192750102254536,-73.196094527668
9,104,Bridgeport Town,1970-01-01 23:00:00,126.0,,,,,,126.0,41.192750102254536,-73.196094527668
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 00:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 01:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 02:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 03:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 04:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 05:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 06:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 07:00:00,112.0,,,642.0,,162.0,916.0,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 08:00:00,115.0,,,476.0,,,591.0,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 09:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 10:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 11:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 12:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 13:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 14:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 15:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 16:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 17:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 18:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 19:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 20:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 21:00:00,95.0,,,,,,95.0,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 22:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,105,"Stratford, Shelton, Trumbull, Newtown & Monroe Towns",1970-01-01 23:00:00,,,,,,,,41.32792244255982,-73.21961605162474
9,300,Hartford County (North),1970-01-01 00:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 01:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 02:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 03:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 04:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 05:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 06:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 07:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 08:00:00,,,53.0,,,,53.0,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 09:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 10:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 11:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 12:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 13:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 14:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 15:00:00,,,,,,107.0,107.0,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 16:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 17:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 18:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 19:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 20:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 21:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 22:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,300,Hartford County (North),1970-01-01 23:00:00,,,,,,,,41.94423281861332,-72.70197224544279
9,301,Manchester & East Hartford Towns,1970-01-01 00:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 01:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 02:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 03:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 04:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 05:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 06:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 07:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 08:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 09:00:00,,,73.0,,,,73.0,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 10:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 11:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 12:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 13:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 14:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 15:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 16:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 17:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 18:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 19:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 20:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 21:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 22:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,301,Manchester & East Hartford Towns,1970-01-01 23:00:00,,,,,,,,41.7705376710815,-72.5609400089038
9,302,Hartford Town,1970-01-01 00:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 01:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 02:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 03:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 04:00:00,,,,256.0,,,256.0,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 05:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 06:00:00,106.0,,,,,,106.0,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 07:00:00,91.0,,,,,,91.0,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 08:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 09:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 10:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 11:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 12:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 13:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 14:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 15:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 16:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 17:00:00,,,,,,,,41.76607064431414,-72.68340123122096
9,302,Hartford Town,1970-01-01 18:00:00,,,,,,,,41.76607064431414,-72.68340123122096
